Devices,Lane,PercentageCar,AverageDistance,TimeOccupy,Traffic,Speed,Time
171170317010013,12,29,386,1,24.5,68.0204081632653,2019-07-02 23:21:38
171170317010013,32,47,165,6,23.5,35.57446808510638,2019-07-02 23:21:38
171170317010013,31,42,530,8,14.0,30.785714285714285,2019-07-02 23:21:38
171170317010013,11,27,386,0,18.0,77.0,2019-07-02 23:21:38
171170317010013,12,30,341,0,13.0,71.30769230769229,2019-07-02 23:21:38
171170317010013,31,10,577,3,10.0,37.8,2019-07-02 23:21:38
171170317010013,32,35,203,6,21.5,39.04651162790697,2019-07-02 23:21:38
171170317010013,12,25,452,0,15.5,66.90322580645162,2019-07-02 23:21:37
171170317010013,11,43,360,0,19.5,65.30769230769229,2019-07-02 23:21:37
171170317010013,31,18,497,2,11.0,29.0,2019-07-02 23:21:37
171170317010013,32,56,208,8,32.0,36.53125,2019-07-02 23:21:37
171170317010013,12,15,404,0,17.0,62.58823529411765,2019-07-02 23:21:36
171170317010013,11,35,358,2,17.0,78.0,2019-07-02 23:21:36
171170317010013,31,16,481,3,6.0,36.0,2019-07-02 23:21:36
171170317010013,32,52,98,4,25.0,33.12,2019-07-02 23:21:36
171170317010013,11,45,267,1,27.0,78.77777777777777,2019-07-02 23:21:35
171170317010013,31,0,702,3,6.5,41.53846153846154,2019-07-02 23:21:35
171170317010013,12,30,454,0,11.0,69.5,2019-07-02 23:21:35
171170317010013,32,46,228,0,14.0,40.92857142857143,2019-07-02 23:21:35
171170317010013,11,28,418,0,14.0,81.0,2019-07-02 23:21:34
171170317010013,12,29,382,0,17.5,72.05714285714286,2019-07-02 23:21:34
171170317010013,31,36,410,5,11.0,35.0,2019-07-02 23:21:34
171170317010013,32,44,227,4,24.5,35.061224489795926,2019-07-02 23:21:34
171170317010013,11,20,438,0,15.0,81.0,2019-07-02 23:21:33
171170317010013,12,30,430,0,12.0,69.16666666666667,2019-07-02 23:21:33
171170317010013,31,31,168,0,16.0,34.0,2019-07-02 23:21:33
171170317010013,32,38,206,4,22.0,39.68181818181818,2019-07-02 23:21:33
171170317010013,11,12,455,0,16.0,80.0,2019-07-02 23:21:33
171170317010013,12,7,445,1,20.0,70.5,2019-07-02 23:21:33
171170317010013,31,21,526,2,14.0,36.714285714285715,2019-07-02 23:21:33
171170317010013,32,25,155,3,23.0,36.06521739130435,2019-07-02 23:21:33
171170317010013,11,37,448,0,16.0,85.0,2019-07-02 23:21:32
171170317010013,12,16,349,2,32.0,62.65625,2019-07-02 23:21:32
171170317010013,31,33,569,6,9.0,24.66666666666667,2019-07-02 23:21:32
171170317010013,32,16,200,3,12.5,34.48,2019-07-02 23:21:32
171170317010013,11,40,381,0,15.0,79.0,2019-07-02 23:21:31
171170317010013,12,25,454,1,18.0,60.88888888888889,2019-07-02 23:21:31
171170317010013,31,12,624,1,8.0,37.0,2019-07-02 23:21:31
